,inci,title,peh_class
19,"['\xa0Water (Aqua)', ' Cetearyl Alcohol (Plant Derived)', ' Propanediol', ' Behentrimonium Chloride', ' Hydroxypropyl Starch Phosphate', ' Cetyl Esters', ' Guar Hydroxypropyltrimonium Chloride', ' Sodium Hyaluronate', ' Lavandula Angustifolia (Lavender) Flower Extract', ' Camellia Sinensis (Green Tea) Leaf Extract', ' Thymus Vulgaris (Thyme) Leaf Extract', ' Phyllanthus Emblica (Amla) Fruit Extract', ' Cedrus Atlantica (Cedar Wood) Extract', ' Hamamelis Virginiana (Witch Hazel) Leaf Extract', ' Butyrospermum Parkii (Shea Butter)', ' Glycerin', ' Panthenol', ' Ethylhexylglycerin', ' Citric Acid', ' Disodium Edta', ' Sodium Hydroxide', ' Potassium Sorbate', ' Sodium Benzoate', ' Phenoxyethanol', ' Linalool', ' Limonene', ' Citronellol', ' Fragrance (Parfum).']",CURLSMITH Hydro Crème Soothing Mask Maska intensywnie nawilżająca MAŁA 64g,H
20,"['\xa0Aqua (Water)', ' Aloe Barbadensis Leaf Juice', ' Prunus Amygdalus Dulcis (Sweet Almond) Oil', '\xa0Cetyl Alcohol', ' Myristyl Alcohol', ' Stearamidopropyl Dimethylamine', ' Linum Usitatissimum Seed Oil', ' Glycerin', ' Urtica Dioica (Nettle) Leaf Extract', ' Lecithin', ' Tocopherol', ' Sodium Phytate', ' Ascorbyl Palmitate', ' Citric Acid', ' Sodium Levulinate', ' Sodium Benzoate', ' Lactic Acid', ' Parfum (Fragrance).']",EQUILIBRA Odżywka nawilżająca aloesowa 200ml,H
21,"['\xa0Aqua (Water)', ' Aloe Barbadensis Leaf Juice', ' Cetearyl Alcohol', ' Distearoylethyl Hydroxyethylmonium Methosulfate', ' Glycerin', ' Charcoal Powder', ' Citrus Limon (Lemon) Fruit Extract', ' Linum Usitatissimum (Linseed) Seed Extract', ' Guar Hydroxypropyltrimonium Chloride', ' Dicaprylyl Ether', ' Lauryl Alcohol', ' Parfum (Fragrance)', ' Phenoxyethanol', ' Potassium Sorbate', ' Benzoic Acid', ' Citric Acid', ' Tetrasodium Glutamate Diacetate', ' Dehydroacetic Acid.']",EQUILIBRA Odżywka oczyszczająca z aktywnym węglem 200ml,H
22,"[' Aqua', ' Sapindus Mukurossi Peel Floral Water (wyciąg z orzechów mydlanych)', ' Brassica Alba Seed Extract (ekstrakt z gorczycy)', ' Honey Extract (ekstrakt miodu)', ' Malva Sylvestris Flower Extract (ekstrakt malwy)', ' Glycerin', ' Behenamidopropyl Dimethylamine', ' Glyceryl Monostearate', ' Glyceryl Stearate SE', ' Organic Triticum Vulgare Germ Oil (organiczny olejek z zarodków pszenicy)', ' Hibiscus Extract (ekstrakt hibiskusa)', ' Parfum', ' Lactic Acid', ' Benzoic Acid', ' Sorbic Acid', ' Dehydroacetic Acid', ' Benzyl Alcohol.']",FITOKOSMETIK Balsam gorczycowy na porost 270ml,H
23,"[' Linum Usitatissimum (Linseed/Flaxseed Extract)', ' Glycerin', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Aloe Barbadensis (Aloe Vera) Leaf Juice Powder', ' Magnesium Sulfate', ' Lavandula Officinalis (Lavender) Flower Oil', ' Citrus Sinensis (Sweet Orange) Peel Oil Expressed', ' Citrus Paradisi (Grapefruit) Peel Oil', ' Benzoic Acid', ' Dehydroacetic Acid', ' Phenoxyethanol', ' Limonene', ' Linalool']",JESSICURL Rockin' Ringlets Citrus Lavender Odżywka bez spłukiwania podbijająca skręt cytrusy i lawenda 237ml,H
24,"['\xa0Linum Usitatissimum (Linseed/Flaxseed Extract)', ' Glycerin', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Aloe Barbadensis (Aloe Vera) Leaf Juice Powder', ' Magnesium Sulfate', ' Parfum (Fragrance)', ' Benzoic Acid', ' Dehydroacetic Acid', ' Phenoxyethanol', ' Coumarin', ' Limonene']",JESSICURL Rockin' Ringlets Island Fantasy Odżywka bez spłukiwania podbijająca skręt rajska wyspa 237ml,H
25,"['\xa0Linum Usitatissimum (Linseed/Flaxseed Extract)', ' Glycerin', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Aloe Barbadensis (Aloe Vera) Leaf Juice Powder', ' Magnesium Sulfate', ' Benzoic Acid', ' Dehydroacetic Acid', ' Phenoxyethanol']",JESSICURL Rockin' Ringlets No Fragrance Added Odżywka bez spłukiwania podbijająca skręt bezzapachowa 237ml,H
26,"[' Aqua With Infusions Of Organic Arctium Lappa Root Extract', ' Organic Aesculus Hippocastanum Leaf Extract', ' Cetearyl Alcohol', ' Glycerin', ' Ceteareth-3 Behentrimonium Chloride', ' Saccharum Officinarum Extract', ' Citrus Limon (Lemon) Fruit Extract', ' Pyrus Malus Fruit Extract', ' Camellia Sinensis Leaf Extract', ' Hexylene Glycol', ' Betaine', ' Hexapeptide-11', ' Soybean Glycerides', ' Butyrospermum Parkn Butter Unsaponifiables', ' Hydroxyethylcellulose', ' Silicone Quaternium-18', ' Trideceth-6', ' Trideceth-12', ' Tetrasodium EDTA', ' Parfum', ' Phenoxyethanol', ' Ethylhexylglycerin', ' Citric Acid', ' CI14720', ' CI42090', ' CI16035.']",KARELIA ORGANICA Maska wzmacniająca z łopianem 220ml,H
27,"[' Aqua With Infusions Of Organic Betula Alba Juice (sok z brzozy)', ' Cetearyl Alcohol', ' Glycerin', ' Ceteareth-3', ' Behentrimonium Chloride', ' Soybean Glycerides (gliceryd sojowy)', ' Butyrospermum Parkii Butter Unsaponifiables (masło shea)', ' Hydroxyethylcellulose', ' Sodium Hyaluronate (kwas hialuronowy)', ' Silicone Quaternium-18', ' Trideceth-6', ' Trideceth-12', ' Tetrasodium EDTA', ' Parfum', ' Phenoxyethanol', ' Ethylhexylglycerin', ' Citric Acid', ' CI19140', ' CI42090.']",KARELIA ORGANICA Maska wzmacniająca z sokiem z brzozy 220ml,H
28,"[' Aqua', ' Glycerin', ' Coco-Caprylate/Caprate', ' Cetearyl Alcohol', ' Betaine', ' Cetyl Alcohol', ' Glyceryl Stearate', ' Sodium Pca', ' Lawsonia Inermis (Henna) Extract*', ' Trigonella Foenum Graecum (Methika) Seed Extract*', ' Hibiscus Rosa Sinensis (Hibiscus) Flower Extract*', ' Pca Glyceryl Oleate', ' Olea Europaea (Olive) Fruit Oil', ' Cocos Nucifera (Coconut) Oil*', ' Acacia Concinna (Shikakai) Fruit Extract*', ' Parfum**', ' Cetearyl Glucoside', ' Sodium Stearoyl Glutamate', ' Lactic Acid', ' Sodium Benzoate', ' Potassium Sorbate', ' Xanthan Gum', ' Sodium Gluconate', ' Pca Ethyl Cocoyl Arginate', ' Geraniol**', ' Linalool**', ' Limonene**', ' Citronellol**', ' Citral**', ' Farnesol**', ' Eugenol**.* składnik pochodzący z upraw organicznych** naturalny składnik olejków eterycznych']",KHADI Odżywka do włosów Kokos Shikakai 200ml,H
29,"['\xa0Zea Mays Starch*', ' Glyceryl Stearate**', ' Cocos Nucifera Oil*', ' Glyceryl Citrate\xa0Cross Polymer**', '\xa0Polyglyceryl-4 Oleate**', ' Glycerin**', ' Copernicia Cerifera Cera*', '\xa0Caesalpinia Spinosa Gum*', '\xa0Parfum**', '\xa0Aqua', '\xa0Caprylyl/Capryl\xa0Wheat Bran/Straw\xa0Glycosides**', '\xa0Sorbitol**', '\xa0Tocopherol**', '\xa0Helianthus Annuus Seed Oil**.']","LAMAZUNA Odżywka w kostce, delikatna wanillia 74ml",H
30,"[' Aqua', ' Aloe Barbadensis Leaf Juice*', ' Propanediol', ' Cetearyl Alcohol', ' Salvia Officinalis Leaf Water*', ' Behenamidopropyl Dimethylamine', ' Glycerin', ' Citrus Aurantium Amara Leaf/Twig Oil*', ' Moringa Pterygosperma Seed Extract', ' Cannabis Sativa Seed Extract*', ' Citrus Limon Peel Oil*', ' Urtica Dioica Leaf Extract*', ' Linum Usitatissimum Seed Extract*', ' Mentha Piperita Oil*', ' Rosmarinus Officinalis Leaf Oil*', ' Cymbopogon Schoenanthus Oil*', ' Benzyl Alcohol', ' Ethyl Lauroyl Arginate Hcl', ' Citral', ' Cinnamic Acid', ' Lactic Acid', ' Limonene', ' Maltodextrin', ' Geraniol', ' Linalool.']",LASAPONARIA BIO Odżywka do włosów - Moringa i Cytryna 150ml,H
31,"['\xa0Aqua', ' Propanediol', ' Aloe Barbadensis Leaf Juice*', ' Cetearyl Alcohol', ' Behenamidopropyl Dimethylamine', ' Glycerin', ' Linum Usitatissimum Seed Oil*', ' Helianthus Annuus Seed Extract*', ' Linum Usitatissimum Seed Extract*', ' Moringa Pterygosperma Seed Extract', ' Citrus Aurantium Dulcis Flower Water*', ' Cananga Odorata Flower Oil', ' Pelargonium Graveolens Oil*', ' Citrus Sinensis Peel Oil Expressed*', ' Lactic Acid', ' Ethyl Lauroyl Arginate Hcl', ' Limonene', ' Benzyl Alcohol', ' Cinnamic Acid', ' Citronellol', ' Geraniol', ' Linalool', ' Benzyl Benzoate', ' Citral', ' Maltodextrin.']",LASAPONARIA BIO Odżywka do włosów - Moringa i Słonecznik 150ml,H
32,"['\xa0Aqua', ' Aloe Barbadensis Leaf Juice*', ' Propanediol', ' Cetearyl Alcohol', ' Butyrospermum Parkii Butter*', ' Cetearyl Olivate', ' Glycerin', ' Sorbitan Olivate', ' Pca Glyceryl Oleate', ' Ethylhexyl Stearate', ' Linum Usitatissimum Seed Extract*', ' Moringa Pterygosperma Seed Extract', ' Fructooligosaccharides', ' Saccharide Isomerate', ' Citrus Aurantium Bergamia Fruit Oil', ' Pogostemon Cablin Leaf Oil', ' Pelargonium Roseum Leaf Oil*', ' Lavandula Hybrida Oil*', ' Sodium Pca', ' Xanthan Gum', ' Lactic Acid', ' Ethyl Lauroyl Arginate HCl', ' Sodium Phytate', ' Benzyl Alcohol', ' Limonene', ' Cinnamic Acid', ' Linalool', ' Citronellol', ' Geraniol', ' Citral', ' Maltodextrin', ' Citric Acid', ' Sodium Citrate.']",LASAPONARIA BIO Odżywka do włosów leave-in bez spłukiwania - Moringa i Siemię lniane 150ml,H
33,"[' Aqua', ' Rosmarinus Officinalis Leaf Water*', ' Salvia Officinalis Flower/Leaf/Stem Water*', ' Propanediol', ' Cetearyl Alcohol', ' Behenamidopropyl Dimethylamine', ' Caprylic/Capric Triglyceride', ' Glycerin', ' Zingiber Officinale Root Extract', ' Vitis Vinifera Fruit Extract', ' Boswellia Serrata Resin Extract', ' Inulin', ' Argania Spinosa Kernel Oil*', ' Moringa Pterygosperma Seed Extract', ' Cyamopsis Tetragonoloba Gum', ' Fructose', ' Tocopherol', ' Lactic Acid', ' Helianthus Annuus Seed Oil Unsaponifiables', ' Glycine Soja Oil Unsaponifiables', ' Maltodextrin', ' Parfum**', ' Benzyl Alcohol', ' Sodium Benzoate', ' Potassium Sorbate', ' Limonene***Z Kontrolowanych Upraw Ekologicznych**Naturalnego Pochodzenia']",LASAPONARIA Wondermask Maska do włosów zwiększająca objętość 150ml,H
34,"[' Aqua (Water)', ' Chamomilla Recutita (Matricaria) Flower Water*', ' Propanediol', ' Cetearyl Alcohol', ' Behenamidopropyl', ' Dimethylamine', ' Gliceryna', ' Sodium Pca', ' Inulina', ' Lactic Acid', ' Emblica Officinalis Fruit Extract', ' Orbignya Oleifera (Babassu) Seed Oil*', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Persea Gratissima Oil', ' Saccharide Isomerate', ' Argania Spinosa (Argan) Kernel Oil*', ' Citrus Limonum (Lemon) Peel Oil*', ' Fructose', ' Titanium Dioxide', ' Linseed Acid', ' Tocopherol', ' Mica', ' Cyamopsis Tetragonoloba (Guar) Gum', ' Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables', ' Glycine Soja Oil (Soybean) Oil', ' Sodium Citrate', ' Citric Acid', ' Parfum (Fragrance)**', ' Benzyl Alcohol', ' Sodium Benzoate', ' Potassium Sorbate', ' Limonene**', ' Linalool**', ' Citral***Z Kontrolowanych Upraw Ekologicznych**Naturalnego Pochodzenia']",LASAPONARIA Wondermask Nabłyszczająca maska do włosów 150ml,H
35,"['\xa0Aqua', ' Cetearyl Alcohol', ' Isopropyl Myristate', ' Distearoylethyl Dimonium Chloride', ' Glycerin', ' Brassica Juncea Seed Extract', ' Persea Gratissima Oil', ' Macadamia Ternifolia Seed Oil', ' Cystoseira Compressa Extract', ' Acetum', ' Prunus Armeniaca Fruit Extract', ' Prunus Persica Fruit Extract', ' Pyrus Malus Fruit Extract', ' Biosaccharide Gum-1', ' Zea Mays Starch', ' Gluconolactone', ' Panthenol', ' Tocopheryl Acetate', ' Hydroxypropyl Guar Hydroxypropyltrimonium Chloride', ' Citric Acid', ' Calcium Gluconate', ' Stearyl Alcohol', ' Trisodium Ethylenediamine Disuccinate', ' Polysorbate 80', ' 1', '2-Hexanediol', ' Parfum', ' Sodium Levulinate', ' Glyceryl Caprylate', ' Sodium Anisate', ' Dehydroacetic Acid', ' Sodium Benzoate', ' Potassium Sorbate', ' Benzyl Alcohol', ' Hexyl Cinnamaldehyde', ' Limonene']",MAWAWO  Maska do włosów średnioporowatych 200ml,H
36,"['\xa0Aqua (water)', ' Aloe Barbadensis Leave Juice * (Decolorized)', ' Glycerin', ' Persea Gratissima (Organic Avocado) oil', ' Behentromonium Methosulfate', ' Cetyl Alcohol', ' Caprylic/Capric Triglycerides', ' Cetyl Esters', ' Cetearyl Alcohol', ' Phenoxyethanol', ' Butyrospermum Parkii (Shea) Butter', ' Polyquaternium-7', ' Fragrance (Parfum)', ' Hydroxpropyltrimonium Honey', ' Panthenol', ' Oryza Sativa (Rice) Bran Oil', ' Simmondsia Chinensis *(Organic Jojoba) Seed Oil', ' Hydroloyzed Wheat Protein', ' *Achiellea Millefolium(Yarrow) Extract', ' *Urtica Dioica(Nettle) Leaf Extract', ' *Salvia Officinalis (Sage) Extract', ' *Equisetum Arvense (Horsetail) Extract', ' *Lavandula Angustifolia( Lavendar) Flower/Leaf/Stem Extract', ' Benzoic Acid', ' Ethylhexylglycerine', ' Glyereth-2 Cocoate.']",MIELLE Avocado Moisturizing Hair Milk Odżywka bez spłukiwania 240ml,H
37,"['\xa0Linum Usitatissimum (Linseed/Flaxseed Extract)', ' Glycerin', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Aloe Barbadensis (Aloe Vera) Leaf Juice Powder', ' Magnesium Sulfate', ' Lavandula Officinalis (Lavender) Flower Oil', ' Citrus Sinensis (Sweet Orange) Peel Oil Expressed', ' Citrus Paradisi (Grapefruit) Peel Oil', ' Benzoic Acid', ' Dehydroacetic Acid', ' Phenoxyethanol', ' Limonene', ' Linalool']",MINIATURA JESSICURL Rockin' Ringlets Citrus Lavender Odżywka bez spłukiwania podbijająca skręt cytrusy i lawenda 59ml,H
38,"['\xa0Linum Usitatissimum (Linseed/Flaxseed Extract)', ' Glycerin', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Aloe Barbadensis (Aloe Vera) Leaf Juice Powder', ' Magnesium Sulfate', ' Parfum (Fragrance)', ' Benzoic Acid', ' Dehydroacetic Acid', ' Phenoxyethanol', ' Coumarin', ' Limonene']",MINIATURA JESSICURL Rockin' Ringlets Island Fantasy Odżywka bez spłukiwania podbijająca skręt rajska wyspa 59ml,H
39,"['\xa0Linum Usitatissimum (Linseed/Flaxseed Extract)', ' Glycerin', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Aloe Barbadensis (Aloe Vera) Leaf Juice Powder', ' Magnesium Sulfate', ' Benzoic Acid', ' Dehydroacetic Acid', ' Phenoxyethanol']",MINIATURA JESSICURL Rockin' Ringlets No Fragrance Added Odżywka bez spłukiwania podbijająca skręt bezzapachowa 59ml,H
40,"['\xa0Behentrimonium Methosulfate & Cetearyl Alcohol', ' Theobroma Cacao Seed Butter', ' Cetyl Alcohol', ' Hydroxypropyltrimonium Honey & Leuconostoc / Radish RootFerment Filtrate', ' Honey', ' Citrus Aurantinum Dulcis Peel Oil', ' Panthenol', ' Sodium Lactate', ' Beeswax', ' Macadamia Ternifolia Seed Oil & Pulmonariae Officinalis Extract & Tilia Cordata (Linden) Extract & Sambucus Nigra Flower Extract', ' Persea Gratissima Oil', ' Juglans Regia Seed Oil', ' Dehydroacetic Acid & Benzyl Alcohol', ' Lactic Acid', ' Citral*', ' Linalool*', ' Limonene*']",MIODOWA MYDLARNIA Balsam do włosów w kostce MIÓD Z POMARAŃCZĄ 65g RE-FILL,H
41,"[' Behentrimonium Methosulfate & Cetearyl Alcohol', ' Theobroma Cacao Seed Butter', ' Cetyl Alcohol', ' Hydroxypropyltrimonium Honey & Leuconostoc / Radish RootFerment Filtrate', ' Honey', ' Citrus Aurantinum Dulcis Peel Oil', ' Panthenol', ' Sodium Lactate', ' Beeswax', ' Macadamia Ternifolia Seed Oil & Pulmonariae Officinalis Extract & Tilia Cordata (Linden) Extract & Sambucus Nigra Flower Extract', ' Persea Gratissima Oil', ' Juglans Regia Seed Oil', ' Dehydroacetic Acid & Benzyl Alcohol', ' Lactic Acid', ' Citral*', ' Linalool*', ' Limonene*']",MIODOWA MYDLARNIA Balsam do włosów w kostce MIÓD Z POMARAŃCZĄ 65g W PUSZCE,H
42,"[' Aqua', ' Cetearyl Alcohol', ' Coco-Caprylate/Caprate', ' Behetrimonium Chloride', ' Glycerin', ' Cetyl Esters', ' Moringa Oleifera Seed Extract', ' Prinus Armeniaca Fruit Extract', ' Pyrus Malus Juice', ' Prunus Persica Juice', ' Triticum Vulgare Seed Extract', ' Hordeum Vulgare Seed Extract', ' Panax Giseng Root Ectract', ' Vinegar', ' Propanediol', ' Glyceryl Caprylate', ' Glyceryl Undecylenate', ' Polysorbate 80', ' Phenoxyethanol', ' Caprylyl Glycol', ' Parfum', ' Citric Acid', '\xa0Sodium Benzoate', ' Potassium Sorbate', '\xa0Isopropyl Alcohol']",SESSIO Odżywka Detox z octem 300g,H
43,"['\xa0Wgnieć w ociekające włosy', ' opcjonalnie odciśnięte w koszulkę sekcja po sekcji. Możesz dołożyć produkt na już suche włosy dla dodatkowego nawilżenia i dociążenia.\n\nSkład:\xa0Coconut Water (woda kokosowa)', ' Vegetable Glycerin', ' Cetearyl Alcohol', ' Butyrospermum Parkii (Shea Butter)* (masło shea)', ' Cetrimonium Chloride', ' Polysorbate 60', ' Cocos Nucifera (Coconut ) Oil* (olej kokosowy)', ' Oleth-10', ' Panthenol (Pro-Vitamin B-5)', ' Glyceryl Caprylate', ' Magnifera Indica (Mango) Seed Butter* (masło mango)', '\xa0Persea Gratissima (Avacado) Oil (olej avocado)', '\xa0Macadamia Ternifolia Seed Oil (olej macadamia)', '\xa0Daucus Carota Sativa (Carrot) Seed oil (olej marchewkowy)', '\xa0Aloe Barbadensis Leaf Extract (wyciąg z aloesu)', ' Hydrolized Silk (hydrolizowany jedwab)', ' Hibiscus Rosa Sinensis Flower Extract (wyciąg z hibiskusa)', ' Tocopherol (Vitamin E)', '\xa0Melia Azadiratcha (Neem) Seed Oil (olej neem)', ' PEG-150 Stearate', ' Steareth-20', ' Glyceryl Undecylenate', ' Fragrance Essential Oil Blend.\n*Certified Organic Ingredient.\nTested on our family for four generations.Nietestowane na zwierzętach.\n\nPojemność: 340g\nProdukt zgodny z CG']",SHEA MOISTURE Coconut & Hibiscus Curl Enhancing Smoothie odżywka bez spłukiwania hibiskus i kokos 340g,H
44,"['\xa0Aqua', ' Cetyl Alcohol', ' Sucrose', ' Vitis Vinifera Seed Oil', ' Olea Europaea Fruit Oil', '\xa0Glycerin', ' Stearic Acid', ' Arctium Lappa Extract', ' Panthenol', ' Decyl Glucoside', ' Argania Spinosa Kernel Oil', ' Glyceryl\xa0Oleate', ' Lactic Acid', ' Cyamopsis Tetragonoloba Gum', ' Sodium Benzoate', ' Cocamidopropyl Betaine', ' Pinus Silvestris Oil.']",SYLVECO Wygładzająca odżywka do włosów 300ml,H
45,"['\xa0Aqua (Purified Water)', ' Aloe Barbadensis (Aloe Vera) Leaf Juice', ' Glycerin', ' Persea Gratissima (Avacado) Oil', ' Cetyl Alcohol', ' Cetrimonium Chloride', ' Ricinus Communis (Castor) Seed Oil', ' Lemongrass (Cymbopogon Schoenanthus) Oil', ' Mangifera Indica (Mango) Fruit Extract', ' Althaea Officinalis (Marshmallow) Root', ' Tocopheryl Acetate (Vitamin E)', ' Citrus Grandis (Grapefruit) Extract', ' Ulmus Fulva (Slippery Elm) Bark Extract', ' Panthenol', ' Biotin', ' Panthenol. Chamomilla Recutita (Matricaria) Flower Extract', ' Lavandula Angustifolia (Lavender) Extract', ' Rosmarinus Officinalis (Rosemary) Leaf Oil', ' Equisetum Hiemale (Horsetail) Extract', ' Silk Amino Acids', ' Urtica Dioica (Nettle) Extract', ' Thymus Vulgaris (Thyme) Extract', ' Achillea Millefolium (Yarrow) Extract', ' Fragrance (Essential Oil Blend)', ' Citric Acid', ' Behentrimonium Methosulfate (Non-Sulfate Derived from Rapeseed Oil)', ' Violet 2. \xa0']","THE MANE CHOICE Easy On The CURLS - Detangling Hydration Conditioner Odżywka bez spłukiwania do włosów kręconych i splątanych 236,59ml",H
46,"['\xa0Aqua (Purified Water)', ' Aloe Barbadensis (Aloe Vera) Leaf Juice', ' Cocos Nucifera (Coconut) Oil', ' Honey Extract', ' Camellia Sinensis Leaf (Green Tea) Extract', ' Helianthus Annus (Sunflower) Seed Oil', ' Cetyl Alcohol', ' Glycerin', ' Biotin', ' Brassica Oleracea Italica (Broccoli) Seed Oil', ' Persea Gratissima (Avocado) Oil', ' Daucus Carota Sativa (Carrot) Seed Oil', ' Hydrolyzed Wheat Protein', ' Limnanthes Alba (Meadowfoam) Seed Oil', ' Behentrimonium Methosulfate (Non- Sulfate Derived From Rapeseed Oil)', ' Cetrimonium Chloride', ' Hydrolyzed Wheat Protein', ' Vitamin E (Tocopheryl Acetate)', ' Cholecalciferol (Vitamin D)', ' Ascorbic Acid (Vitamin C)', ' Panthenol', ' Fragrance (Essential Oil Blend)', ' Silk Amino Acids', ' Citric Acid.']","THE MANE CHOICE Green Tea & Carrot Deep Strengthening & Restorative Mask Treatment Maska głęboko odżywiająca 236,59ml",H
47,"['\xa0Aqua (Water)', ' Cetearyl Alcohol', ' Propylene Glycol', ' Glycerin', ' Behentrimonium Chloride', ' Hydroxyethylcellulose', ' Cetrimonium Chloride', ' Phenoxyethanol', ' Quaternium-80', ' Polyquaternium-37', ' Polyquaternium-11', ' Sodium Benzoate', ' Dipropylene Glycol', ' Citric Acid', ' Isopropyl Alcohol', ' Parfum (Fragrance)', ' Tetrasodium EDTA', 'CI 17200 (Red 33)', ' CI 19140 (Yellow 5).']",UMBERTO GIANNINI Curl Jelly Care De-Frizz Vegan Conditioner Odżywka do włosów puszących się 250ml,H
48,"['\xa0Aqua', ' Cetyl Alcohol', ' Glycerin', ' Coco-caprylate', ' Zea Mays Starch', ' Illite', ' Panthenol', ' Decyl Glucoside', ' Hydroxyethylcellulose', ' Cocamidopropyl Betaine', ' Olea Europaea Fruit Oil', ' Lactic Acid', ' Cyamopsis Tetragonoloba Gum', ' Glyceryl Oleate', ' Mentha Piperita Oil', ' Sodium Benzoate', ' Benzyl Alcohol', ' Parfum', ' Limonene', ' Linalool', ' Geraniol', ' Citral', ' Dehydroacetic Acid.']",VIANEK Normalizująca lekka odżywka 300ml,H
49,"[' Aqua', ' Cetearyl Alcohol', ' Mel Extract', ' Cetyl Alcohol', ' Glycerin', ' Prunus Armeniaca Kernel Oil', ' Ricinus Communis Seed Oil', ' Persea Gratissima Butter', ' Calendula Officinalis Flower Extract', ' Potentillae Anserinae Herba Extract', ' Stearic Acid', ' Decyl Glucoside', ' Glyceryl Laurate', ' Panthenol', ' Cyamopsis Tetragonoloba Gum', ' Lactic Acid', ' Lecithin', ' Tocopheryl Acetate', ' Cocamidopropyl Betaine', ' Sodium Benzoate', ' Parfum.']",VIANEK Odżywcza maska do włosów 150ml,H
50,"[' Aqua', ' Cetyl Alcohol', ' Sucrose (sacharoza)', ' Coco-Caprylate', ' Glycerin', ' Tussilago Farfara Leaf Extract (wyciąg z liści podbiału pospolitego)', ' Tilia Platyphyllos Flower Extract (wyciąg z kwiatów lipy drobnolistnej)', ' Stearic Acid', ' Triticum Vulgare Germ Oil (olej z kiełków pszenicy)', ' Panthenol', ' Decyl Glucoside', ' Glyceryl Oleate', ' Lactic Acid', ' Cyamopsis Tetragonoloba Gum', ' Cocamidopropyl Betaine', ' Parfum', ' Sodium Benzoate.']",VIANEK Odżywka nawilżająca do włosów suchych i normalnych 300ml,H
